departamento,codigodanedepartamento,municipio,codigodanemunicipio,ano,mes,tipodesminado,areadespejada,map,muse,aei,totalartefactosdestruidos,organizacion,estudiosnotecnicos,estudiostecnicos,operacionesdespeje,areaspeligrosas,areaspeligrosasconfirmadas
TOLIMA,73,ROVIRA,73624,2020,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,COLOMBIA,41206,2018,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
VALLE DEL CAUCA,76,PALMIRA,76520,2023,3,Comunidades,77986,0,1,0,1,BRDEH,0,0,1,0,0
ANTIOQUIA,5,CAMPAMENTO,5134,2022,3,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,GRANADA,5313,2014,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,4,1
META,50,MESETAS,50330,2021,12,Comunidades,45374,1,0,0,1,BRDEH,0,0,1,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,5,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,SAN CARLOS,5649,2014,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
LA GUAJIRA,44,URUMITA,44855,2023,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,2017,11,Comunidades,8651,1,0,0,1,BRDEH,0,1,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2017,3,Comunidades,8736,0,0,0,0,HALO,0,0,2,0,0
QUINDIO,63,CALARCÁ,63130,2005,11,Bases Militares,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,GRANADA,5313,2017,4,Comunidades,15230,3,0,0,3,BRDEH,5,0,1,0,0
PUTUMAYO,86,VILLAGARZÓN,86885,2019,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
PUTUMAYO,86,PUERTO CAICEDO,86569,2019,2,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
META,50,MESETAS,50330,2016,4,Comunidades,11550,16,0,0,16,BRDEH,0,0,3,0,0
CALDAS,17,SAMANÁ,17662,2013,7,Comunidades,13495,5,0,0,5,BRDEH,1,3,1,0,0
SANTANDER,68,SABANA DE TORRES,68655,2015,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,10,Comunidades,0,0,0,0,0,BRDEH,6,0,0,0,0
BOYACA,15,PAJARITO,15518,2022,6,Comunidades,1736,0,0,0,0,CCCM,1,0,2,0,0
SANTANDER,68,SURATÁ,68780,2019,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
SANTANDER,68,EL CARMEN,68235,2013,4,Comunidades,2663,0,0,0,0,BRDEH,1,4,0,0,0
ANTIOQUIA,5,COCORNÁ,5197,2015,5,Comunidades,0,1,0,0,1,BRDEH,1,0,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2022,8,Comunidades,6431.2,7,0,1,8,CCCM,7,0,7,0,0
CAQUETA,18,PUERTO RICO,18592,2020,5,Comunidades,4170,0,0,0,0,BRDEH,0,0,1,0,0
CASANARE,85,LA SALINA,85136,2021,11,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
CUNDINAMARCA,25,FÓMEQUE,25279,2018,2,Comunidades,0,0,0,0,0,BRDEH,6,0,0,0,0
SANTANDER,68,GALÁN,68296,2019,3,Comunidades,0,0,0,0,0,BRDEH,9,0,0,0,0
VALLE DEL CAUCA,76,DAGUA,76233,2007,10,Bases Militares,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,GRANADA,5313,2021,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
ANTIOQUIA,5,REMEDIOS,5604,2023,5,Comunidades,0,0,0,0,0,HI,3,0,0,0,0
ANTIOQUIA,5,CAMPAMENTO,5134,2022,6,Comunidades,1322,0,0,0,0,HALO,1,0,1,0,0
ANTIOQUIA,5,CONCEPCIÓN,5206,2022,9,Comunidades,10103,0,0,3,3,BRDEH,0,0,1,0,0
CAUCA,19,PÁEZ,19517,2022,9,Comunidades,0,0,0,0,0,HI,8,0,0,0,0
CALDAS,17,MARULANDA,17446,2019,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,YONDÓ,5893,2022,10,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,URRAO,5847,2022,3,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,0
CALDAS,17,SAMANÁ,17662,2014,5,Comunidades,0,0,0,0,0,BRDEH,9,0,0,0,0
HUILA,41,NEIVA,41001,2020,1,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,GRANADA,5313,2011,9,Comunidades,7055,7,0,0,7,BRDEH,0,4,1,0,0
SANTANDER,68,SABANA DE TORRES,68655,2015,10,Comunidades,10024,0,0,0,0,BRDEH,3,2,0,0,0
ANTIOQUIA,5,GRANADA,5313,2012,12,Comunidades,4955,0,1,0,1,BRDEH,0,1,1,0,0
CALDAS,17,SUPÍA,17777,2022,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2022,5,Comunidades,1056,2,4,0,6,BDIAN,8,0,1,0,0
SANTANDER,68,SABANA DE TORRES,68655,2016,5,Comunidades,2666,0,0,0,0,BRDEH,2,0,1,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2016,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,2
CAQUETA,18,EL DONCELLO,18247,2017,9,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2019,4,Comunidades,28906,2,0,0,2,BRDEH,1,0,2,0,0
META,50,VISTAHERMOSA,50711,2010,8,Comunidades,9195,1,1,0,2,BRDEH,1,1,3,0,0
SANTANDER,68,SAN VICENTE DE CHUCURÍ,68689,2014,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
CALDAS,17,SAMANÁ,17662,2018,4,Comunidades,1160,0,0,0,0,BRDEH,0,0,1,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,8,Comunidades,9847,0,0,0,0,BRDEH,1,1,0,0,0
TOLIMA,73,ATACO,73067,2016,5,Comunidades,0,0,0,0,0,HALO,0,0,0,1,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2012,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
ANTIOQUIA,5,CONCEPCIÓN,5206,2020,10,Comunidades,7642,2,0,0,2,BRDEH,0,0,1,0,0
CESAR,20,VALLEDUPAR,20001,2023,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CESAR,20,AGUSTÍN CODAZZI,20013,2023,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
META,50,LEJANÍAS,50400,2017,10,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
CAUCA,19,BALBOA,19075,2018,9,Comunidades,0,0,0,0,0,CCCM,0,0,0,2,1
SANTANDER,68,MATANZA,68444,2021,11,Comunidades,8356,0,0,0,0,BRDEH,0,0,1,0,0
CAQUETA,18,SOLANO,18756,2022,5,Comunidades,0,0,0,0,0,DRC,2,0,0,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2020,8,Comunidades,0,5,0,3,8,CCCM,5,0,0,0,0
PUTUMAYO,86,ORITO,86320,2019,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
SANTANDER,68,SAN VICENTE DE CHUCURÍ,68689,2012,9,Comunidades,3822,0,0,0,0,BRDEH,0,1,0,0,0
META,50,MESETAS,50330,2017,4,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,4,Comunidades,1399,0,0,0,0,BRDEH,21,1,0,0,0
NARIÑO,52,PUERRES,52573,2019,8,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,APARTADÓ,5045,2023,10,Comunidades,14442,0,0,0,0,BRDEH,0,0,2,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2021,2,Comunidades,0,0,0,0,0,CCCM,0,0,0,0,4
TOLIMA,73,PLANADAS,73555,2021,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
ANTIOQUIA,5,CAREPA,5147,2023,5,Comunidades,0,0,0,0,0,HI,2,0,0,0,0
TOLIMA,73,MARIQUITA,73443,2018,2,Comunidades,0,0,0,0,0,BRDEH,9,0,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2019,11,Comunidades,0,0,0,0,0,CCCM,12,0,0,0,0
ANTIOQUIA,5,APARTADÓ,5045,2023,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
VALLE DEL CAUCA,76,PALMIRA,76520,2020,10,Comunidades,28015,0,0,0,0,BRDEH,0,0,2,0,0
ANTIOQUIA,5,TURBO,5837,2021,9,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
HUILA,41,ALGECIRAS,41020,2018,11,Comunidades,0,0,0,0,0,CCCM,0,0,0,0,2
ANTIOQUIA,5,SAN RAFAEL,5667,2013,12,Comunidades,0,0,0,0,0,HALO,11,0,0,0,0
CAQUETA,18,SAN JOSÉ DEL FRAGUA,18610,2018,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAQUETA,18,MONTAÑITA,18410,2017,10,Comunidades,1238,0,0,0,0,BRDEH,1,1,0,0,0
BOLIVAR,13,SAN JUAN NEPOMUCENO,13657,2016,8,Comunidades,0,0,0,0,0,BDIAN,3,0,0,0,0
VALLE DEL CAUCA,76,TULUÁ,76834,2018,7,Comunidades,0,0,1,1,2,BRDEH,2,0,0,0,0
ANTIOQUIA,5,GRANADA,5313,2013,7,Comunidades,2402,0,0,0,0,BRDEH,3,1,0,0,0
PUTUMAYO,86,ORITO,86320,2018,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
BOLIVAR,13,ARENAL,13042,2023,7,Comunidades,0,0,0,0,0,DRC,3,0,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2022,10,Comunidades,0,0,0,0,0,BDIAN,2,0,0,0,0
CESAR,20,LA JAGUA DE IBIRICO,20400,2022,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2022,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,BARAYA,41078,2022,7,Comunidades,19562,1,0,0,1,BRDEH,0,0,1,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,2,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
META,50,VISTAHERMOSA,50711,2010,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
TOLIMA,73,CHAPARRAL,73168,2021,8,Comunidades,10035,2,0,0,2,BRDEH,0,0,1,0,0
HUILA,41,TELLO,41799,2018,4,Comunidades,0,0,0,0,0,BRDEH,3,0,0,0,0
ANTIOQUIA,5,ANGOSTURA,5038,2023,3,Comunidades,0,0,0,0,0,HALO,2,0,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2017,7,Comunidades,1944,0,1,0,1,BRDEH,0,0,2,0,0
TOLIMA,73,PLANADAS,73555,2019,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
ANTIOQUIA,5,COCORNÁ,5197,2014,4,Comunidades,0,2,0,0,2,BRDEH,15,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2013,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2013,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,2
PUTUMAYO,86,PUERTO CAICEDO,86569,2022,6,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,1
PUTUMAYO,86,PUERTO ASÍS,86568,2022,5,Comunidades,3613.2,0,0,0,0,CCCM,0,0,3,0,0
CAQUETA,18,PUERTO RICO,18592,2020,11,Comunidades,24019,6,2,0,8,BRDEH,1,0,3,0,0
BOYACA,15,CHITA,15183,2023,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,5,Comunidades,12920,0,0,0,0,BRDEH,0,1,0,0,0
ANTIOQUIA,5,SONSÓN,5756,2018,9,Comunidades,0,0,1,0,1,HALO,1,0,0,0,0
CAQUETA,18,MONTAÑITA,18410,2018,3,Comunidades,1412,0,0,2,2,BRDEH,2,1,0,0,0
ANTIOQUIA,5,GRANADA,5313,2012,7,Comunidades,9600,5,0,0,5,BRDEH,3,3,2,0,0
ANTIOQUIA,5,GRANADA,5313,2012,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0,3,1
VALLE DEL CAUCA,76,PALMIRA,76520,2023,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
VALLE DEL CAUCA,76,PRADERA,76563,2019,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
PUTUMAYO,86,PUERTO CAICEDO,86569,2019,6,Comunidades,0,0,0,0,0,CCCM,2,0,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2021,7,Comunidades,1505,0,0,0,0,CCCM,2,0,1,0,0
CAQUETA,18,MONTAÑITA,18410,2020,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
HUILA,41,BARAYA,41078,2017,11,Comunidades,0,3,0,0,3,BRDEH,3,0,0,0,0
ANTIOQUIA,5,SAN ANDRÉS,5647,2019,2,Comunidades,2528,0,0,0,0,BRDEH,0,1,0,0,0
CAQUETA,18,MONTAÑITA,18410,2019,2,Comunidades,0,0,0,1,1,BRDEH,2,0,0,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,11,Comunidades,0,0,0,0,0,HALO,0,0,0,2,0
PUTUMAYO,86,PUERTO GUZMÁN,86571,2019,9,Comunidades,0,0,0,0,0,CCCM,6,0,0,0,0
CALDAS,17,PENSILVANIA,17541,2023,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
ANTIOQUIA,5,ANORÍ,5040,2022,3,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
VALLE DEL CAUCA,76,PALMIRA,76520,2021,2,Comunidades,16309,0,0,0,0,BRDEH,0,0,1,0,0
BOLIVAR,13,ZAMBRANO,13894,2013,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
CAUCA,19,CALOTO,19142,2019,1,Comunidades,0,0,0,0,0,HI,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2015,11,Comunidades,20972,7,0,0,7,BRDEH,1,1,3,0,0
SUCRE,70,CHALÁN,70230,2020,4,Comunidades,0,0,0,0,0,BDIAN,3,0,0,0,0
BOLIVAR,13,MONTECRISTO,13458,2023,3,Comunidades,0,0,0,0,0,DRC,0,0,0,0,1
ANTIOQUIA,5,COCORNÁ,5197,2015,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,2
ANTIOQUIA,5,SAN LUIS,5660,2016,7,Comunidades,0,0,0,0,0,BRDEH,6,0,0,0,0
HUILA,41,AIPE,41016,2019,6,Comunidades,0,0,1,0,1,BRDEH,10,0,0,0,0
ANTIOQUIA,5,SABANALARGA,5628,2017,12,Comunidades,3295,0,0,0,0,BRDEH,0,1,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2017,3,Comunidades,0,0,0,0,0,BDIAN,0,0,0,1,0
ANTIOQUIA,5,SONSÓN,5756,2015,4,Comunidades,0,0,0,0,0,HALO,4,0,0,0,0
CALDAS,17,SAMANÁ,17662,2014,7,Comunidades,29672,20,0,0,20,BRDEH,0,3,2,0,0
META,50,EL DORADO,50270,2010,6,Comunidades,697,1,0,0,1,BRDEH,0,1,0,0,0
TOLIMA,73,CHAPARRAL,73168,2018,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
ANTIOQUIA,5,ARGELIA,5055,2017,9,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
SANTANDER,68,BARRANCABERMEJA,68081,2017,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,2019,6,Comunidades,11754,9,0,1,10,HI,1,0,1,0,0
CUNDINAMARCA,25,QUETAME,25594,2018,2,Comunidades,0,0,0,0,0,BRDEH,5,0,0,0,0
NARIÑO,52,IPIALES,52356,2017,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CUNDINAMARCA,25,VILLAGÓMEZ,25871,2018,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
NARIÑO,52,IPIALES,52356,2019,7,Comunidades,30365,0,0,0,0,BRDEH,1,1,2,0,0
VALLE DEL CAUCA,76,FLORIDA,76275,2019,5,Comunidades,907,0,0,0,0,BRDEH,0,0,1,0,0
ANTIOQUIA,5,CAMPAMENTO,5134,2021,11,Comunidades,0,0,0,0,0,HALO,3,0,0,0,0
CAQUETA,18,MONTAÑITA,18410,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
CAQUETA,18,FLORENCIA,18001,2017,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
SANTANDER,68,SURATÁ,68780,2020,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,2
ANTIOQUIA,5,YONDÓ,5893,2022,3,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
CALDAS,17,SAMANÁ,17662,2013,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,1
HUILA,41,SAN AGUSTÍN,41668,2018,10,Comunidades,0,0,0,0,0,BRDEH,36,0,0,0,0
VALLE DEL CAUCA,76,BUGA,76111,2023,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2023,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
ANTIOQUIA,5,SANTUARIO,5697,2019,4,Comunidades,0,0,0,0,0,BRDEH,12,0,0,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2022,7,Comunidades,3213,0,0,0,0,HALO,0,0,1,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2022,5,Comunidades,23909,0,0,0,0,BRDEH,0,0,1,0,0
TOLIMA,73,CHAPARRAL,73168,2017,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,2,0
ANTIOQUIA,5,SONSÓN,5756,2017,12,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
SANTANDER,68,SUCRE,68773,2019,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAUCA,19,BALBOA,19075,2019,6,Comunidades,2284,0,0,0,0,CCCM,1,0,1,0,0
VALLE DEL CAUCA,76,SAN PEDRO,76670,2018,2,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,10,Comunidades,787,0,0,0,0,BDIAN,2,0,2,0,0
BOLIVAR,13,ZAMBRANO,13894,2021,8,Comunidades,3016,0,0,0,0,BDIAN,0,0,1,0,0
CHOCO,27,UNGUÍA,27800,2022,6,Comunidades,0,0,0,0,0,CCCM,2,0,0,0,0
TOLIMA,73,RONCESVALLES,73622,2021,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
TOLIMA,73,PLANADAS,73555,2018,1,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,2018,5,Comunidades,0,0,0,0,0,HI,0,0,0,0,2
ANTIOQUIA,5,ABEJORRAL,5002,2015,11,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
META,50,MAPIRIPÁN,50325,2021,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
META,50,LEJANÍAS,50400,2017,3,Comunidades,0,0,1,0,1,HALO,1,0,0,0,0
TOLIMA,73,CHAPARRAL,73168,2022,7,Comunidades,0,0,0,0,0,HI,0,0,0,2,2
CALDAS,17,SAMANÁ,17662,2018,7,Comunidades,0,0,0,1,1,BRDEH,1,0,0,0,0
TOLIMA,73,ATACO,73067,2017,6,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
CASANARE,85,PAZ DE ARIPORO,85250,2021,12,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
CALDAS,17,SAMANÁ,17662,2012,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,4,2
PUTUMAYO,86,PUERTO GUZMÁN,86571,2021,8,Comunidades,1028,0,0,0,0,CCCM,0,0,1,0,0
ANTIOQUIA,5,SONSÓN,5756,2016,4,Comunidades,3384,2,0,0,2,HALO,2,1,1,0,0
CALDAS,17,PENSILVANIA,17541,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,3
HUILA,41,NEIVA,41001,2007,6,Bases Militares,2855.55,63,1,0,64,BRDEH,0,0,1,0,0
META,50,MESETAS,50330,2020,11,Comunidades,0,0,0,0,0,HALO,0,0,0,0,2
CALDAS,17,SAMANÁ,17662,2017,12,Comunidades,2718,0,0,0,0,BRDEH,0,1,0,0,0
SANTANDER,68,RIONEGRO,68615,2022,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAUCA,19,PÁEZ,19517,2022,11,Comunidades,0,0,0,0,0,HI,9,0,0,0,0
NARIÑO,52,IPIALES,52356,2021,5,Comunidades,2245,0,2,0,2,HALO,0,0,2,0,0
CASANARE,85,SÁCAMA,85315,2022,11,Comunidades,1.696,0,1,0,1,HALO,4,0,1,0,0
ANTIOQUIA,5,NARIÑO,5483,2015,12,Comunidades,25657,37,0,0,37,HALO,0,0,1,0,0
ANTIOQUIA,5,SAN LUIS,5660,2019,2,Comunidades,17858,6,0,0,6,BRDEH,0,0,1,0,0
ANTIOQUIA,5,COCORNÁ,5197,2014,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
META,50,VISTAHERMOSA,50711,2017,7,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
PUTUMAYO,86,SAN MIGUEL,86757,2021,4,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,0
PUTUMAYO,86,VILLAGARZÓN,86885,2017,9,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
CALDAS,17,PENSILVANIA,17541,2019,1,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
HUILA,41,BARAYA,41078,2018,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2017,10,Comunidades,0,0,0,0,0,BDIAN,0,0,0,0,3
PUTUMAYO,86,SAN MIGUEL,86757,2023,3,Comunidades,3150.4,5,0,0,5,CCCM,0,0,3,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2022,2,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
SANTANDER,68,MATANZA,68444,2018,5,Comunidades,0,1,0,0,1,BRDEH,7,0,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2020,11,Comunidades,2738,0,0,0,0,HALO,0,0,1,0,0
ANTIOQUIA,5,YONDÓ,5893,2022,1,Comunidades,0,0,0,0,0,HALO,1,0,0,0,0
TOLIMA,73,CHAPARRAL,73168,2017,10,Comunidades,0,0,0,0,0,HALO,10,0,0,0,0
TOLIMA,73,PLANADAS,73555,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,4
ANTIOQUIA,5,CONCEPCIÓN,5206,2022,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
SANTANDER,68,EL PEÑÓN,68250,2019,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
PUTUMAYO,86,PUERTO ASÍS,86568,2018,7,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,1
VALLE DEL CAUCA,76,PALMIRA,76520,2019,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,4,1
CASANARE,85,CHÁMEZA,85015,2017,11,Comunidades,0,0,0,0,0,BRDEH,4,0,0,0,0
CAQUETA,18,PUERTO RICO,18592,2020,10,Comunidades,11413,2,0,0,2,BRDEH,0,1,1,0,0
CESAR,20,CHIMICHAGUA,20175,2020,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0,0,0
TOLIMA,73,RIOBLANCO,73616,2017,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
ANTIOQUIA,5,SAN FRANCISCO,5652,2009,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
CAQUETA,18,MONTAÑITA,18410,2021,4,Comunidades,11414,0,0,0,0,BRDEH,0,0,2,0,0
HUILA,41,ALGECIRAS,41020,2021,1,Comunidades,0,2,1,0,3,CCCM,4,0,0,0,0
BOLIVAR,13,EL CARMEN DE BOLÍVAR,13244,2014,6,Comunidades,23000,0,0,0,0,BRDEH,10,1,0,0,0
CAUCA,19,CORINTO,19212,2018,2,Comunidades,0,0,0,0,0,HI,2,0,0,0,0
PUTUMAYO,86,PUERTO ASÍS,86568,2018,3,Comunidades,0,1,0,7,8,CCCM,1,0,0,0,0
HUILA,41,TELLO,41799,2022,8,Comunidades,6516,1,0,3,4,BRDEH,1,0,2,0,0
CAQUETA,18,BELÉN DE LOS ANDAQUÍES,18094,2019,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
CAQUETA,18,FLORENCIA,18001,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0,0,1
VALLE DEL CAUCA,76,BUGALAGRANDE,76113,2017,12,Comunidades,0,0,0,0,0,BRDEH,6,0,0,0,0
PUTUMAYO,86,PUERTO LEGUÍZAMO,86573,2018,6,Comunidades,0,0,0,0,0,CCCM,0,0,0,1,0
ANTIOQUIA,5,SANTO DOMINGO,5690,2019,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
TOLIMA,73,PLANADAS,73555,2017,5,Comunidades,0,0,0,0,0,HALO,0,0,0,0,1
TOLIMA,73,PLANADAS,73555,2018,7,Comunidades,18326,2,6,0,8,HALO,6,0,2,0,0
CAQUETA,18,FLORENCIA,18001,2021,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0,1,0
BOYACA,15,LABRANZAGRANDE,15377,2022,4,Comunidades,0,0,0,0,0,HALO,0,0,0,0,2
VALLE DEL CAUCA,76,TULUÁ,76834,2018,8,Comunidades,0,0,1,0,1,BRDEH,1,0,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2015,5,Comunidades,0,0,0,0,0,HALO,0,0,0,0,2
CAUCA,19,PÁEZ,19517,2023,1,Comunidades,0,0,2,0,2,HI,1,0,0,0,0
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0,0,0
VICHADA,99,CUMARIBO,99773,2022,2,Comunidades,0,0,0,0,0,CCCM,4,0,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2018,8,Comunidades,17455,0,0,0,0,BRDEH,0,2,0,0,0
CHOCO,27,ACANDÍ,27006,2023,2,Comunidades,0,0,0,0,0,HI,1,0,0,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,1,Comunidades,0,0,0,0,0,HALO,8,0,0,0,0
SANTANDER,68,SURATÁ,68780,2021,6,Comunidades,22179,4,1,0,5,BRDEH,0,0,2,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2020,2,Comunidades,17477,0,0,0,0,BRDEH,0,2,0,0,0
CHOCO,27,UNGUÍA,27800,2023,6,Comunidades,0,0,0,0,0,CCCM,1,0,0,0,0
